timestamp,experiment_id,service,pod,scenario,cpu_usage,memory_usage_mb,restart_count,request_rate,error_rate,avg_latency_ms,p95_latency_ms,throughput,http_2xx_rate,http_4xx_rate,http_5xx_rate,network_receive_bytes,network_transmit_bytes,fault_type,fault_service,fault_phase,label
2026-06-08 21:15:13,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.3500000000000005,49.41015625,0,404.0,0.0,0.281806905861393,0.0,404.0,404.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:13,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.26,49.09375,0,404.0,0.0,0.2528089951486229,0.0,404.0,404.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:18,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.36,49.41015625,0,405.0,0.0,0.2817378344911116,0.0,405.0,405.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:18,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.27,49.09375,0,405.0,0.0,0.25279082972836614,0.0,405.0,405.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:24,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.37,49.41015625,0,406.0,0.0,0.2816062905604743,0.0,406.0,406.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:24,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.28,49.09375,0,406.0,0.0,0.2527349902467608,0.0,406.0,406.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:29,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.38,49.41015625,0,407.0,0.0,0.28144513259779697,0.0,407.0,407.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:29,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.3,49.09375,0,407.0,0.0,0.25295329985661597,0.0,407.0,407.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:34,EXP_002,coupon-service,coupon-service-78f984b8f8-srg7n,fault_traffic,5.390000000000001,49.41015625,0,408.0,0.0,0.28131912982002283,0.0,408.0,408.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:15:34,EXP_002,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.31,49.09375,0,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:16:49,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:16:49,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.4,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:17:02,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:17:02,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.41,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:17:16,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:17:16,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.43,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,none,none,pre_fault,0
2026-06-08 21:17:29,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,pod_kill,coupon-service,during_fault,1
2026-06-08 21:17:29,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.45,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,pod_kill,coupon-service,during_fault,1
2026-06-08 21:17:43,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,pod_kill,coupon-service,during_fault,1
2026-06-08 21:17:43,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.47,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,pod_kill,coupon-service,during_fault,1
2026-06-08 21:17:57,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,pod_kill,coupon-service,during_fault,1
2026-06-08 21:17:57,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.489999999999999,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,pod_kill,coupon-service,during_fault,1
2026-06-08 21:18:10,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,pod_kill,coupon-service,during_fault,1
2026-06-08 21:18:10,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.5,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,pod_kill,coupon-service,during_fault,1
2026-06-08 21:18:29,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:18:29,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.529999999999999,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:18:43,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:18:43,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.54,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:18:56,EXP_003,coupon-service,coupon-service-78f984b8f8-xm8t2,fault_traffic,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,none,none,post_fault,0
2026-06-08 21:18:56,EXP_003,inventory-service,inventory-service-6b76bf85fb-w9ls6,fault_traffic,5.56,49.09375,7,408.0,0.0,0.25291152461053856,0.0,408.0,408.0,0.0,0.0,0.0,0.0,none,none,post_fault,0
